OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU20	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	31	3	3	90.32	0.00	458.1	28.01	0
OTU21	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			94.29	27	2	2	92.59	0.00	457.78	32.33	0
OTU22	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.33	27	3	3	88.89	0.00	457.78	27.18	0
OTU23	Arthropoda	Insecta	Diptera	Phoridae				92.11	26	2	2	92.31	0.00	457.58	32.34	0
OTU24								0.00	23	2	1	91.30	50.00	457.7	37.14	0
OTU25	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.79	22	2	2	90.91	0.00	456.32	38.86	0
OTU27								0.00	20	1	1	95.00	0.00	458	37.55	0
OTU26	Arthropoda	Insecta	Diptera	Cecidomyiidae				96.69	20	2	2	90.00	0.00	457.5	26.89	0
OTU29	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	19	1	1	94.74	0.00	458	32.53	0
OTU28	Arthropoda	Insecta	Diptera					96.25	19	1	1	94.74	0.00	458	39.52	0
OTU30	Arthropoda	Insecta	Lepidoptera					96.91	18	1	1	94.44	0.00	457	33.48	0
OTU32	Arthropoda	Insecta	Coleoptera	Carabidae				96.70	17	2	2	88.24	0.00	457.47	30.38	0
OTU31								0.00	17	1	1	94.12	0.00	458	35.15	0
OTU33	Arthropoda	Insecta	Lepidoptera	Crambidae				90.59	16	2	2	87.50	0.00	458.31	31.42	0
OTU36	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep781	97.35	15	1	1	93.33	0.00	458	30.79	0
OTU34	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.94	15	2	2	86.67	0.00	458	32.31	0
OTU35								0.00	15	2	1	86.67	50.00	457.47	36.39	0
OTU38								0.00	14	2	1	85.71	50.00	457.5	39.34	0
OTU37	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.27	14	2	2	85.71	0.00	458	35.9	0
OTU39								0.00	13	1	1	92.31	0.00	458	32.97	0
OTU40								0.00	13	1	1	92.31	0.00	458	37.12	0
OTU41	Arthropoda	Insecta	Diptera					95.59	12	1	1	91.67	0.00	458	40.39	0
OTU46	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.62	11	2	2	81.82	0.00	387.55	34.06	0
OTU45	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.89	11	2	2	81.82	0.00	456.45	32.86	0
OTU44								0.00	11	1	1	90.91	0.00	458	38.86	0
OTU43								0.00	11	1	1	90.91	0.00	458	33.84	0
OTU42	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Semaeopus	Semaeopus deflexa	94.75	11	1	1	90.91	0.00	458	31.22	0
OTU48	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	10	1	1	90.00	0.00	458	31.44	0
OTU47	Arthropoda	Insecta	Diptera					95.81	10	1	1	90.00	0.00	458	40.61	0
OTU50	Arthropoda	Insecta	Psocodea	Cladiopsocidae				92.11	9	1	1	88.89	0.00	458	38.21	0
OTU49	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	9	1	1	88.89	0.00	458	37.34	0
OTU51	Arthropoda	Insecta	Lepidoptera	Tineidae				90.81	8	1	1	87.50	0.00	458	31.66	0
OTU54	Arthropoda	Insecta	Blattodea	Blaberidae				95.84	8	1	1	87.50	0.00	458	35.15	0
OTU52								0.00	8	1	1	87.50	0.00	458	29.48	0
OTU53	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	8	1	1	87.50	0.00	458	34.28	0
OTU56	Arthropoda	Insecta	Lepidoptera					91.63	7	1	1	85.71	0.00	458	34.06	0
OTU57	Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressariinae	Gonada	Gonada cabima	96.92	7	1	1	85.71	0.00	456	32.24	0
OTU55								0.00	7	1	1	85.71	0.00	458	25.33	0
OTU60	Arthropoda	Insecta	Hymenoptera					92.95	7	1	1	85.71	0.00	458	27.07	0
OTU58	Arthropoda	Insecta	Coleoptera	Chelonariidae				95.15	7	1	1	85.71	0.00	458	36.03	0
OTU59	Arthropoda	Insecta	Lepidoptera	Erebidae	Arctiinae	Euthyone	Euthyone simplex	91.23	7	1	1	85.71	0.00	457	33.7	0
OTU67								0.00	6	1	1	83.33	0.00	458	39.3	0
OTU66	Arthropoda	Insecta	Neuroptera	Mantispidae	Symphrasinae	Trichoscelia	Trichoscelia varia	92.56	6	1	1	83.33	0.00	457	32.82	0
OTU61								0.00	6	1	1	83.33	0.00	458	34.5	0
OTU63	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus		97.37	6	1	1	83.33	0.00	458	33.19	0
OTU62								0.00	6	1	1	83.33	0.00	458	33.19	0
OTU65								0.00	6	1	1	83.33	0.00	276	42.39	0
OTU64	Arthropoda	Insecta	Lepidoptera					95.81	6	1	1	83.33	0.00	458	31	0
OTU68	Arthropoda	Insecta	Lepidoptera	Erebidae	Eulepidotinae	Eulepidotis	Eulepidotis foliumDHJ02	97.87	6	1	1	83.33	0.00	377	31.56	0
OTU72	Arthropoda	Insecta	Lepidoptera					94.31	5	1	1	80.00	0.00	458	32.31	0
OTU73								0.00	5	1	1	80.00	0.00	458	32.97	0
OTU70								0.00	5	1	1	80.00	0.00	404	28.47	0
OTU71								0.00	5	1	1	80.00	0.00	458	33.19	0
OTU76	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.15	5	1	1	80.00	0.00	458	29.48	0
OTU77	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.80	5	1	1	80.00	0.00	458	38.86	0
OTU74								0.00	5	1	1	80.00	0.00	458	31	0
OTU75								0.00	5	1	1	80.00	0.00	458	35.37	0
OTU78	Arthropoda	Insecta	Hemiptera	Cicadellidae	Typhlocybinae			97.79	5	1	1	80.00	0.00	458	29.26	0
OTU79								0.00	5	1	1	80.00	0.00	458	39.08	0
OTU69								0.00	5	1	1	80.00	0.00	459	36.38	0
OTU82								0.00	5	1	1	80.00	0.00	458	32.53	0
OTU81	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			97.14	5	1	1	80.00	0.00	458	34.5	0
OTU80								0.00	5	1	1	80.00	0.00	404	28.71	0
