OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU64	Arthropoda	Insecta	Coleoptera	Biphyllidae				94.93	6	1	1	83.33	0.00	458	38.86	0
OTU68								0.00	6	1	1	83.33	0.00	458	34.28	0
OTU72								0.00	5	1	1	80.00	0.00	458	36.03	0
OTU73								0.00	5	1	1	80.00	0.00	458	39.74	0
OTU70	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	94.31	5	1	1	80.00	0.00	458	31.66	0
OTU71								0.00	5	1	1	80.00	0.00	458	37.55	0
OTU76	Arthropoda	Insecta	Diptera	Phoridae				97.80	5	1	1	80.00	0.00	458	33.84	0
OTU77	Arthropoda	Insecta	Diptera	Chloropidae				93.44	5	1	1	80.00	0.00	458	31.22	0
OTU74								0.00	5	1	1	80.00	0.00	458	38.65	0
OTU75	Arthropoda	Insecta	Diptera					95.81	5	1	1	80.00	0.00	458	40.61	0
OTU78	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			94.96	5	1	1	80.00	0.00	458	33.41	0
