OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU18	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	42	5	5	88.10	0.00	457.24	32.91	0
OTU19								0.00	39	3	1	92.31	66.67	457.67	37.48	0
OTU21	Arthropoda	Insecta	Diptera	Cecidomyiidae				96.69	35	3	3	91.43	0.00	457.86	26.92	0
OTU20	Arthropoda	Insecta	Diptera					92.94	35	3	3	91.43	0.00	457.34	32.36	0
OTU24	Arthropoda	Insecta	Blattodea	Blaberidae				95.84	31	2	2	93.55	0.00	457.81	35.17	0
OTU23	Arthropoda	Insecta	Lepidoptera	Tineidae				97.58	31	3	3	90.32	0.00	457.19	33.43	0
OTU22	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.75	31	3	3	90.32	0.00	457.77	34.16	0
OTU25	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep725	96.71	30	2	2	93.33	0.00	457.43	31.04	0
OTU26	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.27	28	3	3	89.29	0.00	458	35.89	0
OTU27								0.00	26	3	1	88.46	66.67	457.42	37.16	0
OTU28	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	25	2	2	92.00	0.00	457.68	27.97	0
OTU29	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep781	97.35	24	1	1	95.83	0.00	458	30.79	0
OTU30								0.00	23	3	1	86.96	66.67	457.48	39.35	0
OTU31	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.47	23	2	2	91.30	0.00	458	37.27	0
OTU34	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.94	21	2	2	90.48	0.00	458	32.31	0
OTU32	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Scarabaeinae	Copris	Copris brevicornis	97.59	21	1	1	95.24	0.00	458	33.62	0
OTU33								0.00	21	1	1	95.24	0.00	458	35.15	0
OTU35								0.00	20	3	1	85.00	66.67	458	39.08	0
OTU36								0.00	19	1	1	94.74	0.00	458	35.15	0
OTU37	Arthropoda	Insecta	Lepidoptera					96.02	18	3	3	83.33	0.00	457.39	30.99	0
OTU38	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	17	1	1	94.12	0.00	458	34.28	0
OTU39								0.00	17	1	1	94.12	0.00	458	29.48	0
OTU43	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.93	17	1	1	94.12	0.00	458	32.53	0
OTU42								0.00	17	1	1	94.12	0.00	276	42.39	0
OTU41								0.00	17	2	1	88.24	50.00	457.35	36.37	0
OTU40	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Semaeopus	Semaeopus deflexa	94.75	17	2	2	88.24	0.00	457.65	31.25	0
OTU48	Arthropoda	Insecta	Diptera					96.25	16	1	1	93.75	0.00	458	39.52	0
OTU47	Arthropoda	Insecta	Lepidoptera	Erebidae	Eulepidotinae	Eulepidotis	Eulepidotis foliumDHJ02	97.81	16	2	2	87.50	0.00	458.63	30.74	0
OTU46								0.00	16	1	1	93.75	0.00	458	35.15	0
OTU45	Arthropoda	Insecta	Lepidoptera					96.91	16	1	1	93.75	0.00	457	33.48	0
OTU44	Arthropoda	Insecta	Hymenoptera					92.95	16	1	1	93.75	0.00	458	27.07	0
OTU49	Arthropoda	Insecta	Lepidoptera	Tineidae				90.81	15	1	1	93.33	0.00	458	31.66	0
OTU50	Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressariinae	Gonada	Gonada cabima	96.93	15	2	2	86.67	0.00	457.4	32.14	0
OTU51	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Syrnia	Syrnia hypnois	91.43	15	2	2	86.67	0.00	456.67	33.65	0
OTU52								0.00	14	2	1	85.71	50.00	458.36	33.24	0
OTU53	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus		97.37	14	2	2	85.71	0.00	458	33.06	0
OTU54	Arthropoda	Insecta	Diptera					95.59	14	1	1	92.86	0.00	458	40.39	0
OTU55	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	14	1	1	92.86	0.00	458	27.07	0
OTU56	Arthropoda	Insecta	Lepidoptera	Crambidae				90.59	14	2	2	85.71	0.00	458.43	31.41	0
OTU60								0.00	13	1	1	92.31	0.00	458	32.97	0
OTU58	Arthropoda	Insecta	Coleoptera	Carabidae				96.70	13	1	1	92.31	0.00	458	30.35	0
OTU59	Arthropoda	Insecta	Diptera					95.59	13	2	2	84.62	0.00	458	40.61	0
OTU57	Arthropoda	Insecta	Orthoptera					90.81	13	2	2	84.62	0.00	457.46	35.19	0
OTU61								0.00	12	1	1	91.67	0.00	458	35.15	0
OTU63								0.00	12	2	1	83.33	50.00	457.5	35.41	0
OTU62								0.00	12	1	1	91.67	0.00	458	34.06	0
OTU65								0.00	12	1	1	91.67	0.00	458	38.86	0
OTU64	Arthropoda	Insecta	Coleoptera	Chelonariidae				95.15	12	2	2	83.33	0.00	457.58	36.06	0
OTU67								0.00	11	1	1	90.91	0.00	458	38.65	0
OTU66								0.00	11	2	1	81.82	50.00	404	28.44	0
OTU68	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus bilineatus	90.81	11	1	1	90.91	0.00	458	33.19	0
OTU69	Arthropoda	Insecta	Lepidoptera					94.31	10	1	1	90.00	0.00	458	32.31	0
OTU70	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	10	1	1	90.00	0.00	458	31.44	0
OTU71	Arthropoda	Insecta	Hemiptera	Miridae				91.03	10	1	1	90.00	0.00	458	37.55	0
OTU72	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae	Zanclognatha		90.20	9	1	1	88.89	0.00	459	31.59	0
OTU73	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep3631	93.22	9	1	1	88.89	0.00	458	29.91	0
OTU74								0.00	9	1	1	88.89	0.00	458	33.84	0
OTU76	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	8	1	1	87.50	0.00	458	33.84	0
OTU77	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	8	1	1	87.50	0.00	458	34.28	0
OTU75								0.00	8	1	1	87.50	0.00	458	33.19	0
OTU78								0.00	8	1	1	87.50	0.00	458	25.33	0
OTU81	Arthropoda	Insecta	Lepidoptera	Crambidae	Scopariinae	Scoparia		91.03	7	1	1	85.71	0.00	458	31	0
OTU80	Arthropoda	Insecta	Psocodea	Cladiopsocidae				92.11	7	1	1	85.71	0.00	458	38.21	0
OTU79								0.00	7	1	1	85.71	0.00	458	33.62	0
OTU83								0.00	6	1	1	83.33	0.00	458	31.66	0
OTU82								0.00	6	1	1	83.33	0.00	458	33.62	0
OTU87	Arthropoda	Insecta	Hemiptera	Coreidae				96.26	6	1	1	83.33	0.00	458	37.12	0
OTU86	Arthropoda	Insecta	Coleoptera	Carabidae				90.57	6	1	1	83.33	0.00	457	36.98	0
OTU85	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	6	1	1	83.33	0.00	458	31	0
OTU84								0.00	6	1	1	83.33	0.00	458	32.97	0
OTU89	Arthropoda	Insecta	Lepidoptera	Erebidae				92.97	6	1	1	83.33	0.00	458	32.1	0
OTU88								0.00	6	1	1	83.33	0.00	458	37.34	0
OTU98								0.00	5	1	1	80.00	0.00	113	40.71	0
OTU99	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	5	1	1	80.00	0.00	458	38.21	0
OTU94	Arthropoda	Insecta						90.97	5	1	1	80.00	0.00	458	29.48	0
OTU95								0.00	5	1	1	80.00	0.00	458	42.79	0
OTU96	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep1713	94.52	5	1	1	80.00	0.00	457	31.51	0
OTU97	Arthropoda	Insecta	Hemiptera	Cicadellidae	Typhlocybinae			97.79	5	1	1	80.00	0.00	458	29.26	0
OTU90	Arthropoda	Insecta	Diptera	Phoridae				96.70	5	1	1	80.00	0.00	458	35.37	0
OTU91	Arthropoda	Insecta	Hymenoptera	Braconidae				97.36	5	1	1	80.00	0.00	458	26.42	0
OTU92								0.00	5	1	1	80.00	0.00	458	39.3	0
OTU93								0.00	5	1	1	80.00	0.00	458	43.67	0
OTU116	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Helia	Helia exsiccata	90.15	5	1	1	80.00	0.00	458	32.97	0
OTU114	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Coenostolopsis	Coenostolopsis apicalis	91.47	5	1	1	80.00	0.00	457	30.2	0
OTU115								0.00	5	1	1	80.00	0.00	458	32.1	0
OTU112								0.00	5	1	1	80.00	0.00	459	36.38	0
OTU113	Arthropoda	Insecta	Diptera	Milichiidae	Phyllomyzinae	Phyllomyza		97.14	5	1	1	80.00	0.00	458	29.04	0
OTU110								0.00	5	1	1	80.00	0.00	457	30.85	0
OTU111	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.85	5	1	1	80.00	0.00	457	43.98	0
OTU105	Arthropoda	Insecta	Lepidoptera	Erebidae	Scolecocampinae	Arugisa		96.48	5	1	1	80.00	0.00	459	31.81	0
OTU104								0.00	5	1	1	80.00	0.00	458	43.01	0
OTU107								0.00	5	1	1	80.00	0.00	458	40.17	0
OTU106	Arthropoda	Insecta	Neuroptera	Mantispidae	Symphrasinae	Trichoscelia	Trichoscelia varia	92.56	5	1	1	80.00	0.00	457	32.82	0
OTU101	Arthropoda	Insecta	Diptera					97.13	5	1	1	80.00	0.00	458	39.74	0
OTU100	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	Cymotricha		96.70	5	1	1	80.00	0.00	457	29.32	0
OTU103	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilioninae	Papilio	Papilio maackii ssp CBGPFLC_00067	90.39	5	1	1	80.00	0.00	458	30.13	0
OTU102	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.80	5	1	1	80.00	0.00	458	38.86	0
OTU109	Arthropoda	Insecta	Diptera	Chironomidae				96.01	5	1	1	80.00	0.00	458	32.97	0
OTU108	Arthropoda	Insecta	Diptera					94.49	5	1	1	80.00	0.00	458	40.61	0
