OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU54								0.00	11	1	1	90.91	0.00	458	29.26	0
OTU55	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	11	1	1	90.91	0.00	458	27.95	0
OTU56	Arthropoda	Insecta	Diptera	Chironomidae				96.04	11	1	1	90.91	0.00	458	36.9	0
OTU57	Arthropoda	Insecta	Lepidoptera	Tineidae				94.49	11	1	1	90.91	0.00	458	34.06	0
OTU61	Arthropoda	Insecta	Hemiptera	Delphacidae				94.74	10	1	1	90.00	0.00	458	38.21	0
OTU60	Arthropoda	Insecta	Lepidoptera					94.75	10	1	1	90.00	0.00	458	29.48	0
OTU63	Arthropoda	Insecta	Diptera	Lauxaniidae				97.14	10	1	1	90.00	0.00	458	34.93	0
OTU62								0.00	10	1	1	90.00	0.00	458	33.62	0
OTU65	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennominae	Biston	Biston sp. SH01	90.39	9	1	1	88.89	0.00	458	30.79	0
OTU64	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.49	9	1	1	88.89	0.00	458	35.81	0
OTU67	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Perola	Perola aenea	93.20	9	1	1	88.89	0.00	458	32.31	0
OTU66								0.00	9	1	1	88.89	0.00	458	27.51	0
OTU68								0.00	9	1	1	88.89	0.00	458	32.1	0
OTU69								0.00	8	1	1	87.50	0.00	458	32.97	0
OTU72	Arthropoda	Insecta	Lepidoptera	Tineidae				95.59	8	1	1	87.50	0.00	458	33.41	0
OTU70								0.00	8	1	1	87.50	0.00	458	31.66	0
OTU71	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	8	1	1	87.50	0.00	458	26.86	0
OTU73	Arthropoda	Insecta	Diptera	Chloropidae				90.59	7	1	1	85.71	0.00	458	29.04	0
OTU76	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.47	7	1	1	85.71	0.00	455	25.05	0
OTU77	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	7	1	1	85.71	0.00	458	31.44	0
OTU74	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.03	7	1	1	85.71	0.00	458	37.55	0
OTU75								0.00	7	1	1	85.71	0.00	458	32.31	0
OTU83								0.00	6	1	1	83.33	0.00	458	35.37	0
OTU82								0.00	6	1	1	83.33	0.00	276	42.39	0
OTU81								0.00	6	1	1	83.33	0.00	458	32.31	0
OTU80	Arthropoda	Insecta	Lepidoptera	Autostichidae	Glyphidocerinae			96.26	6	1	1	83.33	0.00	457	29.98	0
OTU87	Arthropoda	Insecta	Lepidoptera					97.35	6	1	1	83.33	0.00	458	30.57	0
OTU86	Arthropoda	Insecta	Lepidoptera	Autostichidae	Symmocinae	Symmocoides	Symmocoides oxybiella	91.03	6	1	1	83.33	0.00	458	30.79	0
OTU85	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep601	96.92	6	1	1	83.33	0.00	456	30.7	0
OTU84								0.00	6	1	1	83.33	0.00	112	34.82	0
OTU78	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Nothomicrodon	Nothomicrodon sp. 1 GS-2016	91.03	6	1	1	83.33	0.00	458	32.75	0
OTU79	Arthropoda	Insecta	Coleoptera	Chelonariidae				93.85	6	1	1	83.33	0.00	457	36.11	0
OTU89	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Nothomicrodon	Nothomicrodon sp. 1 GS-2016	90.81	5	1	1	80.00	0.00	458	32.53	0
OTU88	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	Idaea BioLep243	97.81	5	1	1	80.00	0.00	458	31	0
OTU98								0.00	5	1	1	80.00	0.00	457	41.36	0
OTU99								0.00	5	1	1	80.00	0.00	390	31.54	0
OTU94	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.55	5	1	1	80.00	0.00	458	28.38	0
OTU95	Arthropoda	Insecta	Diptera	Cecidomyiidae				92.75	5	1	1	80.00	0.00	458	26.42	0
OTU96	Arthropoda	Insecta	Diptera					95.37	5	1	1	80.00	0.00	458	40.39	0
OTU97	Arthropoda	Insecta	Lepidoptera	Erebidae				95.16	5	1	1	80.00	0.00	458	31	0
OTU90								0.00	5	1	1	80.00	0.00	458	45.2	0
OTU91								0.00	5	1	1	80.00	0.00	458	30.79	0
OTU92	Arthropoda	Insecta	Lepidoptera	Nepticulidae		Stigmella	Stigmella WesternCapeEvN4075	91.19	5	1	1	80.00	0.00	458	31	0
OTU93	Arthropoda	Insecta	Hemiptera	Cicadellidae				92.34	5	1	1	80.00	0.00	458	31	0
OTU101	Arthropoda	Insecta	Diptera					94.49	5	1	1	80.00	0.00	458	40.39	0
OTU100	Arthropoda	Insecta	Coleoptera	Anthicidae				95.83	5	1	1	80.00	0.00	458	35.15	0
OTU102								0.00	5	1	1	80.00	0.00	458	37.34	0
